timestamp,value1,value2
1728496189.747427,719,733
1728496189.7494626,576,730
1728496189.751505,479,726
1728496189.7530408,475,723
1728496189.7546973,476,720
1728496189.7566674,462,716
1728496189.7580147,464,713
1728496189.7595997,475,709
1728496189.7611725,477,705
1728496189.7630486,480,702
1728496189.7643876,529,698
1728496189.7660284,614,695
1728496189.7681038,729,691
1728496189.769869,639,688
1728496189.77158,548,684
1728496189.7731905,479,680
1728496189.7749262,476,677
1728496189.7764301,477,673
1728496189.7780256,479,669
1728496189.7795718,480,665
1728496189.781163,480,662
1728496189.78278,520,658
1728496189.7852428,578,654
1728496189.7864292,600,650
1728496189.7881458,755,647
1728496189.7898784,714,643
1728496189.791952,645,639
1728496189.793526,516,635
1728496189.7954013,479,631
1728496189.7968884,479,627
1728496189.7989023,476,623
1728496189.8008368,476,619
1728496189.8028874,479,616
1728496189.8045866,480,612
1728496189.8062155,541,608
1728496189.807782,592,604
1728496189.8096528,654,600
1728496189.8113875,791,596
1728496189.812977,641,592
1728496189.8145645,538,588
1728496189.816509,479,584
1728496189.8185406,479,579
1728496189.8196044,471,575
1728496189.8212583,472,571
1728496189.8233101,479,567
1728496189.8246286,480,563
1728496189.8262033,485,559
1728496189.827782,530,555
1728496189.8297582,584,551
1728496189.8311427,673,546
1728496189.8327255,654,542
1728496189.834363,562,538
1728496189.836211,479,534
1728496189.837906,473,530
1728496189.839509,477,525
1728496189.841148,466,521
1728496189.8429224,442,517
1728496189.8443658,478,513
1728496189.8459444,480,508
1728496189.8475955,480,504
1728496189.8491726,559,500
1728496189.8507164,634,495
1728496189.8526723,654,491
1728496189.8544927,575,487
1728496189.85613,544,482
1728496189.858737,477,478
1728496189.860669,476,473
1728496189.8625739,471,469
1728496189.8651667,465,465
1728496189.867145,472,460
1728496189.8691769,479,456
1728496189.8709576,479,451
1728496189.8725352,539,447
1728496189.8744361,552,442
1728496189.8759599,676,438
1728496189.8776236,624,433
1728496189.879261,523,429
1728496189.8812702,479,424
1728496189.8827198,479,420
1728496189.8851488,478,415
1728496189.8864534,470,411
1728496189.8883562,479,406
1728496189.8899803,480,401
1728496189.8915193,480,397
1728496189.893316,554,392
1728496189.8948238,621,388
1728496189.8964095,725,383
1728496189.8981729,755,378
1728496189.9000597,656,374
1728496189.9021266,519,369
1728496189.9032295,479,365
1728496189.9049404,478,360
1728496189.9067545,471,355
1728496189.9082205,460,350
1728496189.9097626,480,346
1728496189.9117947,480,341
1728496189.9132342,508,336
1728496189.9148517,577,332
1728496189.9164143,600,327
1728496189.9195428,703,322
1728496189.9215698,689,318
1728496189.923615,544,313
1728496189.9258118,479,308
1728496189.9275565,477,303
1728496189.929321,479,298
1728496189.9317083,468,294
1728496189.9332342,477,289
1728496189.9354606,478,284
1728496189.9374967,531,279
1728496189.938626,553,275
1728496189.9402235,546,270
1728496189.9418209,702,265
1728496189.9436812,677,260
1728496189.9451802,601,255
1728496189.946759,479,250
1728496189.9483275,478,246
1728496189.950016,476,241
1728496189.9518964,465,236
1728496189.9533916,460,231
1728496189.955063,476,226
1728496189.9568512,480,221
1728496189.9583728,480,216
1728496189.9599657,521,211
1728496189.961545,584,207
1728496189.9635043,718,202
1728496189.9649165,616,197
1728496189.966492,509,192
1728496189.9681005,479,187
1728496189.9697506,478,182
1728496189.9714444,469,177
1728496189.973032,458,172
1728496189.9746008,477,167
1728496189.9762363,478,162
1728496189.9777725,479,157
1728496189.9793653,506,152
1728496189.980939,562,148
1728496189.9825053,667,143
1728496189.9853961,703,138
1728496189.9868033,588,133
1728496189.9893324,511,128
1728496189.9911478,479,123
1728496189.9926882,478,118
1728496189.9942784,475,113
1728496189.9958293,475,108
1728496189.9976602,479,103
1728496189.9991808,480,98
1728496190.0009542,522,93
1728496190.00301,584,88
1728496190.0048833,644,83
1728496190.006191,714,78
1728496190.007802,653,73
1728496190.0093567,581,68
1728496190.0114222,479,63
1728496190.0128415,479,58
1728496190.0143907,478,53
1728496190.0159423,473,48
1728496190.0175717,478,43
1728496190.0196378,479,38
1728496190.021328,479,33
1728496190.0228922,550,28
1728496190.0247133,612,23
1728496190.0261898,721,18
1728496190.027737,799,13
1728496190.0293353,638,8
1728496190.0309782,580,3
1728496190.032416,479,2
1728496190.0338597,477,7
1728496190.0356932,479,12
1728496190.0377185,464,17
1728496190.039226,464,22
1728496190.040679,479,27
1728496190.0433598,480,32
1728496190.045769,480,37
1728496190.0477781,521,42
1728496190.0492475,665,47
1728496190.0508819,718,52
1728496190.0527825,606,57
1728496190.0551236,509,62
1728496190.0566986,479,67
1728496190.0583003,478,72
1728496190.060201,469,77
1728496190.0617256,470,82
1728496190.063329,478,87
1728496190.064923,479,92
1728496190.0666597,479,97
1728496190.0682406,480,102
1728496190.0701787,541,107
1728496190.0718749,666,112
1728496190.0737793,680,117
1728496190.0752444,601,122
1728496190.0768578,479,127
1728496190.0785503,475,132
1728496190.0803552,470,136
1728496190.0817838,474,141
1728496190.0839145,457,146
1728496190.0854254,462,151
1728496190.0873249,479,156
1728496190.0890014,480,161
1728496190.0906043,528,166
1728496190.0923321,560,171
1728496190.0939116,634,176
1728496190.0955217,655,181
1728496190.0971322,558,186
1728496190.0988429,479,191
1728496190.1004577,479,196
1728496190.10232,479,201
1728496190.104018,462,205
1728496190.1069143,479,210
1728496190.1083527,479,215
1728496190.1101413,480,220
1728496190.112259,561,225
1728496190.114284,586,230
1728496190.1164443,744,235
1728496190.1186397,730,240
1728496190.1199226,656,244
1728496190.1219542,528,249
1728496190.1239767,479,254
1728496190.1260204,478,259
1728496190.1280477,479,264
1728496190.129787,464,269
1728496190.131828,478,273
1728496190.1336336,480,278
1728496190.1353621,523,283
1728496190.1371906,578,288
1728496190.1391158,629,293
1728496190.1411247,754,297
1728496190.1432662,674,302
1728496190.1451547,613,307
1728496190.1471488,486,312
1728496190.1494975,479,316
1728496190.1512542,479,321
1728496190.1530962,472,326
1728496190.1553547,478,331
1728496190.1569414,461,335
1728496190.1588783,480,340
1728496190.1604614,480,345
1728496190.1620555,552,349
1728496190.1636,683,354
1728496190.1654418,718,359
1728496190.1669493,559,363
1728496190.168893,538,368
1728496190.1705754,479,373
1728496190.1724129,473,377
1728496190.1739001,477,382
1728496190.1754737,470,387
1728496190.177087,473,391
1728496190.1790495,478,396
1728496190.1806436,480,400
1728496190.1822686,497,405
1728496190.1838157,571,410
1728496190.1858692,665,414
1728496190.1876097,683,419
1728496190.1892066,506,423
1728496190.1909878,479,428
1728496190.1924648,474,432
1728496190.1940448,477,437
1728496190.1956089,468,441
1728496190.1971328,473,446
1728496190.1990528,472,450
1728496190.2003593,479,455
1728496190.2022934,479,459
1728496190.204034,552,463
1728496190.2058759,635,468
1728496190.2084947,779,472
1728496190.2101667,677,477
1728496190.212287,560,481
1728496190.2138467,479,485
1728496190.2161212,478,490
1728496190.2183847,479,494
1728496190.2205663,477,499
1728496190.222176,475,503
1728496190.2237804,479,507
1728496190.2258224,522,511
1728496190.227283,567,516
1728496190.2289088,599,520
1728496190.230516,798,524
1728496190.2323813,703,529
1728496190.2338521,600,533
1728496190.2354672,528,537
1728496190.2370107,479,541
1728496190.2389066,472,545
1728496190.2403994,479,550
1728496190.2424054,451,554
1728496190.2438776,476,558
1728496190.245712,479,562
1728496190.2472348,547,566
1728496190.2488096,579,570
1728496190.2504091,690,574
1728496190.2519977,805,579
1728496190.2536676,647,583
1728496190.2553,592,587
1728496190.2568777,480,591
1728496190.2588468,479,595
1728496190.2604244,476,599
1728496190.262002,471,603
1728496190.263922,473,607
1728496190.2655058,476,611
1728496190.2671437,480,615
1728496190.2689323,529,619
1728496190.2707527,554,622
1728496190.272382,707,626
1728496190.2749903,620,630
1728496190.2768903,572,634
1728496190.27832,479,638
1728496190.2799633,479,642
1728496190.2820976,471,646
1728496190.2841806,466,650
1728496190.2868357,478,653
1728496190.2887852,475,657
1728496190.2902923,480,661
1728496190.2919064,480,665
1728496190.293621,530,668
1728496190.295478,644,672
1728496190.2969913,720,676
1728496190.2985406,603,679
1728496190.3001013,536,683
1728496190.3019688,479,687
1728496190.3036337,472,690
1728496190.3052375,475,694
1728496190.3067756,461,698
1728496190.308686,468,701
1728496190.310273,478,705
1728496190.3118513,479,708
1728496190.313411,534,712
1728496190.3151612,563,715
1728496190.3166358,823,719
1728496190.31843,701,722
1728496190.3196132,609,726
1728496190.3212621,542,729
1728496190.323064,479,732
1728496190.3245194,475,736
1728496190.3260872,465,739
1728496190.3276236,469,743
1728496190.3291671,480,746
1728496190.3307981,479,749
1728496190.3322625,546,753
1728496190.333784,591,756
1728496190.3355107,676,759
1728496190.3382053,750,762
1728496190.3398569,697,766
1728496190.341867,585,769
1728496190.3439116,479,772
1728496190.3462203,477,775
1728496190.347709,479,778
1728496190.3496053,475,781
1728496190.351713,470,785
1728496190.3537629,479,788
1728496190.3552606,500,791
1728496190.3572276,589,794
1728496190.3592715,573,797
1728496190.3614495,783,800
1728496190.363274,699,803
1728496190.3653858,644,806
1728496190.3671346,515,809
1728496190.3692439,479,812
1728496190.3712182,474,815
1728496190.3732033,466,817
1728496190.3752615,475,820
1728496190.3773525,474,823
1728496190.3792148,479,826
1728496190.3810122,479,829
1728496190.3828719,537,832
1728496190.3849063,602,834
1728496190.3871024,729,837
1728496190.3888397,601,840
1728496190.3909016,523,843
1728496190.3930144,469,845
1728496190.3948672,465,848
1728496190.396908,470,850
1728496190.3989213,454,853
1728496190.4005845,479,856
1728496190.4026926,474,858
1728496190.4046805,480,861
1728496190.406826,528,863
1728496190.4083214,538,866
1728496190.4106014,713,868
1728496190.412186,666,871
1728496190.4141417,548,873
1728496190.4155672,479,876
1728496190.4171581,476,878
1728496190.4191115,465,881
1728496190.421035,469,883
1728496190.422698,465,885
1728496190.424277,475,888
1728496190.4258487,477,890
1728496190.4278157,480,892
1728496190.4292264,583,894
1728496190.4309025,671,897
1728496190.4324799,804,899
1728496190.4340756,659,901
1728496190.4361897,606,903
1728496190.4379416,479,905
1728496190.439488,478,907
1728496190.4415033,478,909
1728496190.44298,479,912
1728496190.4445605,478,914
1728496190.4461355,479,916
1728496190.447909,482,918
1728496190.4494941,574,920
1728496190.4510682,607,922
1728496190.4530935,741,923
1728496190.4547668,752,925
1728496190.4563267,603,927
1728496190.457867,535,929
1728496190.4595356,479,931
1728496190.46111,478,933
1728496190.4631388,479,935
1728496190.4650543,469,936
1728496190.466779,476,938
1728496190.4688923,480,940
1728496190.4709485,536,941
1728496190.4729898,569,943
1728496190.4751544,660,945
1728496190.4768715,779,946
1728496190.478535,666,948
1728496190.4801884,574,950
1728496190.4820333,479,951
1728496190.483511,477,953
1728496190.485494,476,954
1728496190.4873123,464,956
1728496190.4892387,472,957
1728496190.490735,479,959
1728496190.4923668,479,960
1728496190.4939742,502,961
1728496190.4958522,546,963
1728496190.4973266,708,964
1728496190.4989314,662,965
1728496190.5005782,582,967
1728496190.502527,479,968
1728496190.5043104,479,969
1728496190.5059702,474,970
1728496190.507593,473,972
1728496190.5093153,460,973
1728496190.5109174,471,974
1728496190.5125067,480,975
1728496190.5141659,480,976
1728496190.5162234,539,977
1728496190.5183985,578,978
1728496190.5194995,694,979
1728496190.5214627,580,980
1728496190.5229485,513,981
1728496190.5245898,479,982
1728496190.52618,468,983
1728496190.5279796,471,984
1728496190.529539,460,985
1728496190.5317671,473,986
1728496190.5335264,473,987
1728496190.5354753,480,987
1728496190.5376697,569,988
1728496190.539546,618,989
1728496190.5421517,779,990
1728496190.5432572,764,990
1728496190.5448654,637,991
1728496190.5464387,529,992
1728496190.5482464,479,992
1728496190.5496635,475,993
1728496190.552289,478,994
1728496190.5538418,473,994
1728496190.555392,479,995
1728496190.556971,480,995
1728496190.5585942,535,996
1728496190.560353,568,996
1728496190.5618231,657,996
1728496190.5633883,745,997
1728496190.5651157,669,997
1728496190.5671208,576,998
1728496190.569252,479,998
1728496190.5709283,478,998
1728496190.572507,479,999
1728496190.574336,473,999
1728496190.575843,475,999
1728496190.577461,480,999
1728496190.579067,481,999
1728496190.5809577,571,1000
1728496190.582361,608,1000
1728496190.584378,749,1000
1728496190.5861223,731,1000
1728496190.5881302,611,1000
1728496190.5897932,479,1000
1728496190.5914073,472,1000
1728496190.594462,472,1000
1728496190.5956943,475,1000
1728496190.5976923,459,1000
1728496190.599507,476,1000
1728496190.601865,480,1000
1728496190.6038082,529,1000
1728496190.6057887,527,999
1728496190.608674,647,999
1728496190.610151,674,999
1728496190.611741,582,999
1728496190.6138995,505,998
1728496190.6153321,479,998
1728496190.616971,471,998
1728496190.6190157,477,997
1728496190.6210234,470,997
1728496190.622607,468,997
1728496190.624188,480,996
1728496190.6258025,479,996
1728496190.627718,516,995
1728496190.6291955,563,995
1728496190.6308563,693,994
1728496190.6324508,594,994
1728496190.6340108,538,993
1728496190.636142,479,993
1728496190.637853,471,992
1728496190.6394897,475,991
1728496190.6413047,469,991
1728496190.642783,469,990
1728496190.6443422,477,989
1728496190.6459985,480,989
1728496190.6479125,536,988
1728496190.649477,583,987
1728496190.6510675,744,986
1728496190.6528254,695,985
1728496190.6546519,617,985
1728496190.6563451,569,984
1728496190.657908,479,983
1728496190.6608927,479,982
1728496190.6627033,479,981
1728496190.665568,477,980
1728496190.6671762,480,979
1728496190.6689124,480,978
1728496190.6705816,511,977
1728496190.6724498,574,976
1728496190.6740534,635,975
1728496190.6756763,749,973
1728496190.677233,636,972
1728496190.6792986,544,971
1728496190.6805935,479,970
1728496190.6822145,477,969
1728496190.6844006,478,967
1728496190.6856623,478,966
1728496190.687344,476,965
1728496190.6890724,480,963
1728496190.690693,546,962
1728496190.6924624,580,961
1728496190.6939123,590,959
1728496190.695477,732,958
1728496190.6970477,757,956
1728496190.6987305,587,955
1728496190.7003534,479,953
1728496190.7021873,478,952
1728496190.7038534,473,950
1728496190.7055552,463,949
1728496190.7071314,456,947
1728496190.7087374,477,946
1728496190.7103312,477,944
1728496190.7120206,480,942
1728496190.7134874,525,941
1728496190.7150524,616,939
1728496190.7166932,723,937
1728496190.7199693,609,935
1728496190.721787,544,934
1728496190.723847,479,932
1728496190.7258573,475,930
1728496190.7277312,477,928
1728496190.729787,453,926
1728496190.732171,473,924
1728496190.7334318,479,923
1728496190.7353158,479,921
1728496190.7368526,523,919
1728496190.7396207,552,917
1728496190.7408786,676,915
1728496190.742517,680,913
1728496190.744129,563,911
1728496190.7462285,479,908
1728496190.7478921,478,906
1728496190.749471,476,904
1728496190.751509,469,902
1728496190.7531638,461,900
1728496190.7550087,479,898
1728496190.7566218,479,896
1728496190.758456,543,893
1728496190.7599614,575,891
1728496190.761569,710,889
1728496190.7631779,762,886
1728496190.7648802,650,884
1728496190.7664578,543,882
1728496190.7685323,479,879
1728496190.7697592,479,877
1728496190.7716112,478,875
1728496190.773235,469,872
1728496190.7748587,478,870
1728496190.776461,479,867
1728496190.7782094,512,865
1728496190.7796881,581,862
1728496190.781293,638,860
1728496190.78295,739,857
1728496190.7850275,695,855
1728496190.7861905,626,852
1728496190.787876,495,849
1728496190.7894504,479,847
1728496190.7919729,479,844
1728496190.7938018,472,841
1728496190.7961018,440,839
